age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID,y
26,blue-collar,single,secondary,no,856,yes,yes,cellular,30,jul,95,5,-1,0,unknown,18154,no
31,blue-collar,married,primary,no,48,yes,no,cellular,28,jul,209,4,-1,0,unknown,17472,no
34,student,single,unknown,no,5969,no,no,cellular,23,jun,442,2,292,10,failure,43972,no
44,admin.,married,secondary,no,10,no,no,unknown,20,jun,52,2,-1,0,unknown,12079,no
53,management,married,tertiary,no,8563,yes,no,cellular,18,nov,69,1,-1,0,unknown,25071,no
27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,44132,no
41,management,single,tertiary,no,0,yes,no,cellular,23,jul,122,5,-1,0,unknown,16340,no
27,self-employed,single,tertiary,no,970,yes,no,cellular,13,feb,55,2,-1,0,unknown,31071,no
35,services,married,secondary,no,207,yes,no,unknown,26,may,312,1,-1,0,unknown,5833,no
48,technician,married,unknown,no,2005,yes,no,unknown,30,may,152,1,-1,0,unknown,7788,no
48,self-employed,married,secondary,no,252,no,no,cellular,7,jul,261,5,-1,0,unknown,12979,no
51,entrepreneur,married,tertiary,no,228,yes,no,cellular,7,may,72,1,-1,0,unknown,35313,no
28,entrepreneur,single,secondary,no,1734,yes,no,unknown,3,jun,161,3,-1,0,unknown,8453,no
36,technician,married,secondary,no,2474,yes,no,cellular,12,aug,107,1,-1,0,unknown,40937,no
47,admin.,married,secondary,no,-185,yes,no,cellular,18,jul,84,2,-1,0,unknown,15335,no
45,management,married,tertiary,no,-192,yes,no,cellular,6,may,138,3,-1,0,unknown,34948,no
31,management,married,tertiary,no,10088,no,no,cellular,8,aug,72,6,-1,0,unknown,20016,no
47,admin.,single,secondary,no,303,yes,yes,cellular,28,jul,152,4,-1,0,unknown,17475,no
40,admin.,single,secondary,no,-186,yes,yes,cellular,11,jul,154,2,-1,0,unknown,14183,no
50,self-employed,married,secondary,no,36,no,no,cellular,13,aug,104,10,-1,0,unknown,20780,no
27,admin.,single,secondary,no,-145,yes,no,telephone,15,may,289,8,-1,0,unknown,38122,no
28,blue-collar,single,secondary,no,1232,yes,no,unknown,4,jun,201,2,-1,0,unknown,8867,no
51,management,married,tertiary,no,0,yes,no,cellular,22,may,168,1,-1,0,unknown,39394,no
50,blue-collar,married,primary,no,1052,no,no,cellular,22,aug,149,4,-1,0,unknown,22476,no
59,retired,married,tertiary,no,422,yes,no,cellular,14,may,647,4,-1,0,unknown,38090,yes
34,management,single,tertiary,no,1612,no,no,cellular,27,aug,108,22,-1,0,unknown,23170,no
54,entrepreneur,married,secondary,no,2791,no,no,unknown,6,jun,94,1,-1,0,unknown,9347,no
46,unemployed,married,primary,no,1251,yes,no,cellular,6,feb,665,2,-1,0,unknown,30765,no
43,technician,married,tertiary,no,0,no,no,cellular,22,aug,78,2,-1,0,unknown,22342,no
26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1,0,unknown,40448,yes
46,blue-collar,married,primary,no,1291,yes,no,cellular,14,may,142,3,259,17,failure,38070,no
32,technician,single,tertiary,no,1012,no,no,cellular,14,apr,178,1,-1,0,unknown,32064,no
28,blue-collar,married,secondary,no,-470,yes,no,cellular,7,may,275,2,-1,0,unknown,35361,no
31,services,single,secondary,no,122,yes,no,cellular,4,feb,157,4,268,2,failure,30124,no
32,admin.,married,secondary,no,1229,no,no,cellular,11,oct,485,1,182,1,success,44981,no
51,management,married,unknown,no,721,no,no,unknown,16,jun,276,3,-1,0,unknown,10520,no
31,management,married,tertiary,no,22546,yes,no,cellular,14,may,8,6,267,4,failure,37546,no
35,technician,single,secondary,no,966,no,no,cellular,21,apr,71,2,-1,0,unknown,33691,no
47,blue-collar,married,primary,no,4157,no,no,unknown,11,jun,90,3,-1,0,unknown,10059,no
33,management,married,tertiary,no,584,yes,no,cellular,25,aug,508,5,-1,0,unknown,22739,no
46,services,married,primary,no,860,no,no,cellular,25,jul,80,1,-1,0,unknown,17018,no
34,management,married,tertiary,no,48,no,no,cellular,24,jul,357,7,-1,0,unknown,16553,no
42,technician,married,secondary,no,1013,no,yes,cellular,28,aug,117,8,-1,0,unknown,23584,no
32,technician,single,tertiary,no,127,yes,no,cellular,27,aug,20,17,-1,0,unknown,23167,no
49,services,married,primary,no,4713,yes,no,telephone,21,nov,33,1,-1,0,unknown,27456,no
32,self-employed,single,tertiary,no,-98,no,yes,cellular,21,nov,157,2,-1,0,unknown,27392,no
30,admin.,single,secondary,no,609,yes,no,cellular,6,may,145,1,-1,0,unknown,35007,no
26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,40964,no
26,self-employed,married,secondary,yes,254,yes,yes,cellular,25,jul,335,1,-1,0,unknown,16904,no
36,admin.,divorced,secondary,no,592,no,no,cellular,6,jul,413,5,-1,0,unknown,40474,no
57,blue-collar,divorced,primary,no,3111,no,no,unknown,16,jun,92,6,-1,0,unknown,10534,no
32,management,single,tertiary,no,1271,yes,no,unknown,20,may,51,1,-1,0,unknown,4577,no
40,management,married,tertiary,no,8963,no,no,cellular,3,jun,203,2,-1,0,unknown,40045,no
41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,27502,no
34,unemployed,single,secondary,no,15,no,no,cellular,12,jan,377,1,-1,0,unknown,42621,yes
38,management,married,tertiary,no,76,yes,no,cellular,20,apr,167,2,287,3,failure,33544,no
33,management,married,tertiary,no,55,no,no,cellular,30,apr,526,2,87,3,failure,34008,yes
38,blue-collar,single,secondary,no,57,yes,no,unknown,9,may,21,1,-1,0,unknown,1661,no
48,blue-collar,married,secondary,no,-6,yes,no,unknown,3,jun,161,1,-1,0,unknown,8602,no
52,management,single,tertiary,no,5728,yes,no,cellular,21,nov,79,3,-1,0,unknown,27415,no
48,management,married,tertiary,no,2837,no,no,unknown,17,jun,69,1,-1,0,unknown,10831,no
45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,aug,84,7,-1,0,unknown,19602,no
31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure,29632,no
32,management,single,tertiary,no,1512,no,yes,cellular,14,aug,133,4,-1,0,unknown,21103,no
47,technician,married,secondary,no,1167,yes,no,cellular,2,feb,139,3,73,2,success,29321,no
33,technician,single,tertiary,no,154,no,no,cellular,18,mar,159,2,-1,0,unknown,31364,no
26,student,single,secondary,no,1164,no,no,cellular,9,jul,116,1,301,1,other,44120,no
47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,10265,no
31,management,married,tertiary,no,0,yes,yes,cellular,28,jul,664,8,-1,0,unknown,17194,yes
56,management,married,tertiary,no,318,no,yes,telephone,9,jul,246,3,-1,0,unknown,13657,no
53,management,divorced,tertiary,no,0,yes,no,cellular,14,jul,119,3,-1,0,unknown,14432,no
41,blue-collar,married,primary,no,201,yes,no,cellular,3,feb,157,1,-1,0,unknown,29516,yes
23,student,single,secondary,no,431,no,no,cellular,13,aug,496,2,-1,0,unknown,40983,yes
49,technician,married,tertiary,no,1077,yes,no,cellular,21,nov,79,4,-1,0,unknown,27698,no
39,technician,married,tertiary,no,3911,yes,no,cellular,18,nov,247,2,-1,0,unknown,25413,no
36,blue-collar,married,unknown,no,1033,no,no,unknown,5,may,238,2,-1,0,unknown,229,no
37,unemployed,single,tertiary,no,1032,no,no,telephone,4,feb,63,1,-1,0,unknown,29984,no
39,technician,married,tertiary,no,1524,no,no,cellular,20,apr,567,1,-1,0,unknown,33338,yes
34,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,-1,0,unknown,15151,no
49,services,divorced,secondary,no,315,yes,no,unknown,9,may,117,2,-1,0,unknown,1989,no
34,management,married,tertiary,no,156,yes,no,cellular,12,may,63,1,-1,0,unknown,36523,no
27,admin.,married,secondary,no,953,yes,no,unknown,26,may,340,2,-1,0,unknown,5972,no
26,technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1,0,unknown,34547,no
34,technician,single,secondary,no,1974,no,no,cellular,26,aug,603,3,-1,0,unknown,23117,no
39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,38116,yes
53,technician,married,secondary,no,719,yes,no,unknown,14,may,230,1,-1,0,unknown,2843,no
31,services,married,tertiary,yes,-90,no,yes,unknown,1,jul,173,1,-1,0,unknown,12466,no
28,housemaid,married,secondary,no,204,yes,no,cellular,24,jul,38,1,-1,0,unknown,16640,no
41,admin.,divorced,secondary,no,1088,yes,no,cellular,28,jan,138,1,-1,0,unknown,27846,no
57,retired,married,tertiary,no,1180,yes,yes,unknown,14,may,191,2,-1,0,unknown,2952,no
33,management,single,tertiary,no,-53,no,no,cellular,29,jan,617,2,-1,0,unknown,28613,no
47,management,divorced,tertiary,no,-130,yes,no,cellular,30,jul,221,4,431,5,other,44344,no
36,self-employed,married,secondary,no,188,yes,yes,cellular,4,may,1046,3,333,2,success,34280,yes
44,blue-collar,married,unknown,no,146,yes,no,unknown,15,may,483,1,-1,0,unknown,3301,yes
31,blue-collar,single,secondary,no,3,yes,no,unknown,5,may,200,2,-1,0,unknown,297,no
49,blue-collar,single,primary,no,2623,yes,no,unknown,15,may,291,2,-1,0,unknown,3337,no
44,self-employed,single,tertiary,no,97,yes,no,unknown,6,jun,153,4,-1,0,unknown,9486,no
36,technician,married,secondary,no,412,yes,yes,unknown,20,may,127,1,-1,0,unknown,4462,no
51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,6977,no
37,management,married,tertiary,no,5205,yes,no,unknown,23,may,493,2,-1,0,unknown,5542,no
34,admin.,divorced,secondary,no,0,yes,yes,cellular,14,jul,194,3,-1,0,unknown,14446,no
51,technician,married,secondary,no,805,no,no,cellular,13,aug,270,2,-1,0,unknown,20820,no
56,blue-collar,married,primary,no,206,no,no,unknown,5,jun,315,1,-1,0,unknown,9089,no
85,retired,married,unknown,no,1934,no,no,telephone,12,jan,140,1,-1,0,unknown,42620,no
44,management,divorced,tertiary,no,193,no,yes,cellular,8,jul,104,2,-1,0,unknown,13040,no
39,blue-collar,married,primary,no,1,yes,no,unknown,1,jul,165,1,745,2,failure,44053,no
33,management,married,tertiary,no,663,yes,no,cellular,7,apr,381,1,243,4,failure,31687,no
44,technician,married,secondary,no,7876,yes,no,cellular,20,nov,212,1,101,2,failure,26579,no
31,blue-collar,married,secondary,no,5345,yes,no,cellular,18,nov,260,1,-1,0,unknown,25082,no
34,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165,2,-1,0,unknown,5751,no
39,admin.,single,secondary,no,2345,yes,no,cellular,8,may,491,2,344,2,failure,35638,yes
44,blue-collar,married,primary,no,-312,yes,no,unknown,20,jun,22,3,-1,0,unknown,12074,no
33,housemaid,married,primary,no,580,no,no,cellular,6,aug,209,2,-1,0,unknown,19243,no
45,blue-collar,married,primary,no,328,yes,no,cellular,12,aug,174,4,-1,0,unknown,20500,no
30,management,single,tertiary,no,30,no,no,cellular,21,aug,220,5,-1,0,unknown,22071,no
51,blue-collar,single,primary,no,55,yes,no,cellular,18,may,351,2,-1,0,unknown,39232,no
46,technician,married,tertiary,no,31630,no,no,cellular,30,nov,448,2,214,1,failure,42380,no
24,student,single,secondary,no,4126,no,no,cellular,5,apr,907,4,185,7,failure,43410,yes
30,technician,married,tertiary,no,0,no,no,cellular,7,aug,111,5,-1,0,unknown,19718,no
30,technician,single,secondary,no,486,no,no,cellular,28,jan,335,3,-1,0,unknown,28121,no
38,housemaid,married,primary,no,3577,no,no,unknown,6,jun,190,2,-1,0,unknown,9549,no
36,admin.,single,secondary,no,47,no,yes,cellular,9,jul,36,6,-1,0,unknown,13484,no
34,blue-collar,married,unknown,no,0,yes,no,cellular,7,may,183,1,-1,0,unknown,35380,no
41,blue-collar,single,secondary,no,948,yes,no,unknown,3,jun,157,1,-1,0,unknown,8417,no
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,10727,yes
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,2371,no
39,blue-collar,single,secondary,no,94,no,yes,cellular,23,jul,87,3,-1,0,unknown,16298,no
35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,330,2,-1,0,unknown,14233,no
27,blue-collar,married,primary,no,300,no,yes,cellular,22,jul,209,2,-1,0,unknown,16193,no
32,management,married,tertiary,no,913,yes,no,cellular,19,nov,278,3,-1,0,unknown,25978,no
29,blue-collar,married,secondary,no,9,yes,no,unknown,6,may,349,1,-1,0,unknown,504,no
34,management,single,tertiary,no,7263,yes,no,telephone,13,may,38,1,37,1,failure,37011,no
38,blue-collar,married,secondary,no,292,yes,yes,unknown,6,jun,84,2,-1,0,unknown,9363,no
33,management,single,secondary,no,-665,yes,yes,cellular,16,apr,324,1,342,1,failure,32231,no
54,blue-collar,married,unknown,no,310,yes,no,telephone,28,jan,526,4,258,3,other,28088,no
36,blue-collar,married,primary,no,871,yes,yes,telephone,18,nov,2,1,-1,0,unknown,24995,no
58,unemployed,married,tertiary,no,744,no,no,telephone,28,jan,38,1,-1,0,unknown,27966,no
50,admin.,divorced,secondary,no,1111,yes,no,cellular,17,apr,50,1,-1,0,unknown,32498,no
39,management,single,tertiary,no,313,no,yes,cellular,29,jan,118,5,196,1,other,28655,no
60,housemaid,married,unknown,no,10285,no,no,unknown,6,jun,174,2,-1,0,unknown,9539,no
40,admin.,married,secondary,yes,-279,yes,no,unknown,28,may,143,2,-1,0,unknown,6708,no
34,technician,married,secondary,no,0,no,no,cellular,28,aug,12,13,-1,0,unknown,23626,no
58,retired,divorced,primary,no,593,no,yes,unknown,9,jun,204,2,-1,0,unknown,10006,no
39,management,married,secondary,no,643,yes,no,cellular,4,aug,295,1,-1,0,unknown,18919,no
38,management,single,tertiary,no,93,yes,yes,unknown,16,jun,394,3,-1,0,unknown,10700,no
33,student,single,unknown,no,5969,no,no,cellular,30,apr,110,1,83,7,failure,33924,no
48,management,married,primary,no,0,yes,no,unknown,5,jun,107,1,-1,0,unknown,9150,no
38,blue-collar,married,secondary,no,220,yes,no,cellular,29,jan,207,2,-1,0,unknown,28553,no
29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,2,-1,0,unknown,37818,yes
36,self-employed,married,tertiary,no,107,yes,no,unknown,6,may,146,1,-1,0,unknown,549,no
30,technician,single,secondary,no,0,no,no,cellular,28,aug,102,10,-1,0,unknown,23454,no
54,blue-collar,married,secondary,no,1765,yes,no,unknown,14,may,188,1,-1,0,unknown,2887,no
39,management,married,tertiary,no,309,no,no,cellular,26,aug,94,14,-1,0,unknown,22949,no
42,admin.,married,secondary,no,16517,no,no,cellular,24,aug,497,2,279,2,failure,41255,no
49,admin.,married,secondary,no,0,no,no,cellular,1,jun,1460,1,-1,0,unknown,39787,yes
43,retired,married,primary,no,400,yes,no,telephone,28,jul,282,3,-1,0,unknown,17466,no
38,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,133,1,-1,0,unknown,10363,no
66,retired,married,secondary,no,203,no,no,cellular,7,jul,376,1,-1,0,unknown,40503,yes
47,retired,married,primary,no,197,no,no,unknown,18,jun,57,2,-1,0,unknown,11303,no
37,self-employed,married,tertiary,no,1624,yes,no,cellular,20,nov,559,2,-1,0,unknown,26603,no
35,admin.,married,tertiary,no,948,yes,no,cellular,8,jun,86,1,-1,0,unknown,40195,no
59,self-employed,married,tertiary,no,1059,no,no,cellular,29,aug,103,2,-1,0,unknown,23872,no
49,management,married,secondary,no,3286,yes,no,cellular,23,jul,73,2,-1,0,unknown,16329,no
25,management,single,tertiary,no,1129,no,no,cellular,8,jul,452,2,-1,0,unknown,40520,no
26,management,divorced,tertiary,yes,-402,no,yes,cellular,29,jan,66,2,262,2,failure,28377,no
49,admin.,divorced,secondary,no,1709,yes,no,unknown,12,jun,106,1,-1,0,unknown,10299,no
43,housemaid,married,secondary,no,743,no,yes,cellular,23,jul,323,3,-1,0,unknown,16429,no
28,unemployed,single,secondary,no,559,yes,no,unknown,4,jun,236,1,-1,0,unknown,8814,no
43,management,married,tertiary,no,0,yes,no,cellular,17,nov,360,2,-1,0,unknown,24636,no
28,services,single,secondary,no,60,no,yes,cellular,29,jan,248,1,-1,0,unknown,28300,no
32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,37608,no
42,management,married,tertiary,no,2187,yes,no,cellular,17,nov,525,3,-1,0,unknown,42340,yes
65,retired,married,primary,no,1343,no,no,telephone,2,feb,468,2,-1,0,unknown,29383,no
55,housemaid,married,primary,no,0,no,no,unknown,11,jun,306,3,-1,0,unknown,10209,no
30,services,single,secondary,no,85,yes,no,cellular,10,jul,81,7,-1,0,unknown,13891,no
27,admin.,single,secondary,no,1391,yes,no,unknown,27,may,319,1,-1,0,unknown,6341,no
49,services,married,secondary,no,4697,yes,no,cellular,31,jul,66,1,-1,0,unknown,18566,no
29,technician,married,secondary,no,0,yes,no,unknown,4,jun,377,1,-1,0,unknown,8803,no
39,blue-collar,married,primary,no,2366,yes,no,cellular,16,apr,1007,3,325,4,failure,32404,no
37,unemployed,married,primary,no,941,no,no,cellular,2,feb,280,1,-1,0,unknown,28955,no
33,management,married,tertiary,no,-139,no,no,cellular,8,jul,290,1,-1,0,unknown,13031,no
26,services,single,tertiary,no,12,no,no,cellular,15,dec,72,4,186,6,success,42499,no
41,management,married,tertiary,no,1132,no,no,unknown,15,may,95,4,-1,0,unknown,3172,no
44,management,married,tertiary,no,-1636,yes,yes,cellular,11,may,257,1,-1,0,unknown,36241,no
57,retired,divorced,primary,no,63,no,yes,cellular,25,jul,1448,17,-1,0,unknown,17105,yes
31,blue-collar,married,primary,no,352,yes,no,unknown,19,may,97,9,-1,0,unknown,4355,no
40,blue-collar,married,secondary,no,61,yes,no,unknown,7,may,112,3,-1,0,unknown,941,no
49,blue-collar,married,primary,no,953,yes,no,unknown,14,may,278,2,-1,0,unknown,3156,no
27,entrepreneur,married,secondary,no,47,yes,no,unknown,18,jun,114,4,-1,0,unknown,11130,no
50,services,married,unknown,no,37,no,no,cellular,5,aug,307,4,-1,0,unknown,19186,no
42,blue-collar,married,primary,no,-303,yes,no,unknown,18,jun,40,3,-1,0,unknown,11344,no
51,management,married,tertiary,no,-3,no,no,cellular,21,aug,79,2,-1,0,unknown,22090,no
31,technician,single,unknown,no,694,yes,no,unknown,6,jun,431,2,-1,0,unknown,9377,no
45,blue-collar,married,primary,no,147,yes,no,cellular,18,nov,226,1,168,2,failure,25005,no
51,technician,married,secondary,no,195,yes,no,cellular,17,nov,78,1,-1,0,unknown,24220,no
83,retired,married,primary,no,425,no,no,telephone,2,feb,912,1,-1,0,unknown,29159,no
44,entrepreneur,married,secondary,no,242,no,yes,cellular,21,jul,100,4,-1,0,unknown,15571,no
41,blue-collar,married,primary,no,595,yes,no,cellular,11,may,54,1,-1,0,unknown,36225,no
41,admin.,divorced,secondary,no,2970,no,yes,unknown,27,jun,169,2,-1,0,unknown,12401,no
52,entrepreneur,married,secondary,no,113,yes,yes,unknown,5,may,127,1,-1,0,unknown,28,no
32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67,1,-1,0,unknown,20327,no
34,technician,divorced,secondary,no,347,no,no,cellular,29,aug,15,14,-1,0,unknown,23987,no
30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure,41027,no
42,blue-collar,married,secondary,no,3168,yes,no,cellular,8,apr,764,2,-1,0,unknown,31845,no
42,blue-collar,married,secondary,yes,-204,yes,no,cellular,11,may,34,1,361,7,failure,36365,no
27,student,single,unknown,no,6424,no,no,cellular,29,jan,129,2,-1,0,unknown,28526,no
41,blue-collar,married,primary,no,2770,yes,yes,unknown,5,jun,191,2,-1,0,unknown,9311,no
45,unknown,married,primary,no,586,yes,no,telephone,21,jul,90,3,-1,0,unknown,15575,no
51,technician,married,secondary,no,1490,yes,no,cellular,18,jul,227,2,-1,0,unknown,15532,no
41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure,45024,no
53,blue-collar,divorced,primary,no,2477,yes,no,unknown,13,may,175,2,-1,0,unknown,2672,no
58,retired,divorced,tertiary,no,5253,no,no,cellular,9,apr,162,4,295,3,failure,31860,no
43,housemaid,married,primary,no,169,no,yes,telephone,24,jul,172,5,-1,0,unknown,16796,no
46,housemaid,married,primary,no,131,no,no,cellular,22,aug,234,4,-1,0,unknown,22525,no
35,technician,married,tertiary,no,944,no,no,cellular,8,aug,351,2,-1,0,unknown,19958,no
33,services,divorced,secondary,no,1117,no,no,cellular,2,jun,417,1,-1,0,unknown,39880,yes
30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,982,no
27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,40061,yes
34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,35178,no
47,management,married,tertiary,no,33,yes,yes,unknown,20,jun,14,25,-1,0,unknown,11857,no
46,blue-collar,married,unknown,no,83,no,no,unknown,20,jun,38,5,-1,0,unknown,12143,no
32,services,married,secondary,no,11512,yes,no,cellular,20,nov,301,1,183,1,failure,26404,no
